sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
298865.2681159347,4948,6807,363,0,1,98,104
-76599.45426184397,3217,2781,528,508,0.25,26,26
-204848.69658850296,4104,4703,363,0,0.5,52,52
133281.21974255535,4889,5855,390,38,0.75,78,78
59054.50165465024,5415,6807,363,0,1,101,104
199678.39669314705,3078,2644,510,566,0.25,26,26
-479261.303824896,4553,4567,440,38,0.5,52,52
-42844.65263643118,4812,5926,390,0,0.75,78,78
38645.818757541034,5383,6807,390,0,1,100,104
50898.92466978567,2793,2938,531,652,0.25,26,26
-316219.4120741435,3918,4336,416,75,0.5,52,52
-126547.63970299043,4690,5852,416,0,0.75,78,78
57300.52261981975,4819,6807,416,0,1,99,104
186094.9145541354,2628,2688,529,479,0.25,26,26
-623593.9213738822,3817,4535,441,38,0.5,52,52
88511.71840950749,4089,5958,416,0,0.75,78,78
56498.25345680975,4701,6807,416,0,1,99,104
78678.2040671,2907,2481,510,649,0.25,26,26
-349219.8951874187,3975,4193,464,38,0.5,52,52
-61736.413411902635,4437,5994,416,0,0.75,78,78
165554.7744025818,4417,6807,416,0,1,99,104
-16142.91331896911,2538,2267,584,627,0.25,26,26
-418430.2545591837,3845,4560,528,0,0.5,52,52
-38825.88259482678,4573,5888,416,0,0.75,78,78
16665.33182358464,5181,6807,416,0,1,97,104
50856.07219636383,2555,2612,581,594,0.25,26,26
-287608.5292310664,4162,4575,416,75,0.5,52,52
-31427.30916144103,4998,5865,363,0,0.75,78,78
180981.5162723957,5257,6807,363,0,1,99,104
120521.30195982779,2686,2581,510,608,0.25,26,26
-144685.61075297074,3878,4493,363,140,0.5,52,52
-90081.03758082274,4403,5887,335,0,0.75,78,78
286153.5650458928,4830,6807,363,0,1,99,104
-24872.625994478316,2326,2749,629,555,0.25,26,26
216825.9327785822,3812,4683,390,0,0.5,52,52
-91737.91326103004,4742,5911,390,0,0.75,78,78
28436.318264520654,5079,6807,363,0,1,99,104
19195.72066360741,2549,2719,567,649,0.25,26,26
-421394.6605678869,3941,4646,441,38,0.5,52,52
-79044.87068298591,4687,5680,441,0,0.75,78,78
112917.73201927489,4834,6807,441,0,1,99,104
-60721.74526433527,2524,2538,550,609,0.25,26,26
-443004.21633906476,4159,4565,441,0,0.5,52,52
196868.9748928162,4228,5653,416,0,0.75,78,78
214549.2020940552,4434,6807,416,0,1,101,104
41570.87847848556,3007,2630,548,610,0.25,26,26
-264796.64618354384,3895,4515,416,145,0.5,52,52
-90239.10604688199,4920,5555,363,0,0.75,78,78
188111.27724143627,5482,6807,363,0,1,99,104
92240.90808116955,2735,2603,510,631,0.25,26,26
-58565.02954272225,4513,4560,390,224,0.5,52,52
-79038.06882867444,5305,5670,363,0,0.75,78,78
205502.93157772746,5490,6807,363,0,1,99,104
4029.815300781546,2443,2695,550,626,0.25,26,26
242179.23733938974,4303,4473,441,38,0.5,52,52
-89912.64360945614,4786,5580,363,0,0.75,78,78
111921.27527821185,5309,6807,335,0,1,100,104
178657.61104780054,2503,2472,548,598,0.25,26,26
-822595.9881121444,4227,4393,390,0,0.5,52,52
41972.61541308284,4770,5892,335,0,0.75,78,78
92975.54161645731,5224,6807,335,0,1,100,104
-3034.911278551609,2565,3007,602,555,0.25,26,26
-126031.13016597042,4460,4567,390,38,0.5,52,52
171655.41410747654,4924,5809,390,0,0.75,78,78
296640.1844629519,5063,6807,390,0,1,100,104
-25830.954723427363,2571,2842,530,486,0.25,26,26
-397999.84080319945,3949,4565,416,38,0.5,52,52
202795.42080943644,4365,5783,441,0,0.75,78,78
139220.9925846208,4837,6807,416,0,1,100,104
36929.83827753132,2518,2315,584,669,0.25,26,26
-94833.84091573088,3638,4518,464,38,0.5,52,52
157997.6543612328,4450,5838,363,0,0.75,78,78
208710.49826046912,5058,6807,363,0,1,99,104
89627.62409162614,2839,2824,510,638,0.25,26,26
-299259.70376041316,4220,4928,416,38,0.5,52,52
84561.6789008607,5019,5744,390,0,0.75,78,78
182679.75999647813,5452,6807,363,0,1,100,104
-5667.123372655336,3227,2447,564,605,0.25,26,26
-275720.20328518684,4030,4120,528,75,0.5,52,52
56250.54191369562,5054,5860,363,0,0.75,78,78
137423.09873494372,5364,6807,363,0,1,99,104
30033.739798037033,3034,2572,487,598,0.25,26,26
-506615.10749421926,4321,4543,390,38,0.5,52,52
14249.736806913508,4840,5859,335,0,0.75,78,78
139484.68568874605,4993,6807,363,0,1,99,104
-65477.651217608895,2642,2784,616,570,0.25,26,26
-564205.2304697625,4118,4618,465,0,0.5,52,52
-116806.09392943147,5339,5790,390,0,0.75,78,78
150426.86914490163,5715,6807,335,0,1,99,104
39389.44872883931,2735,2763,510,645,0.25,26,26
-684718.1479844942,4110,4501,465,0,0.5,52,52
-165224.12597265124,4676,5883,416,0,0.75,78,78
122153.80074980437,4954,6807,416,0,1,101,104
-15550.369888049063,2780,2710,584,628,0.25,26,26
-1331240.5806793368,4169,4337,465,0,0.5,52,52
50000.68944665983,4933,5822,416,0,0.75,78,78
152048.4749878662,4829,6807,416,0,1,100,104
169250.47366638682,2929,2302,531,581,0.25,26,26
-149075.61704751765,3440,4733,488,0,0.5,52,52
33456.27969298363,4608,5713,416,0,0.75,78,78
96021.54983015187,5040,6807,390,0,1,99,104
82794.58614702483,2979,2457,465,563,0.25,26,26
-676007.4760022432,4357,4718,390,0,0.5,52,52
150574.6863723472,4644,5773,390,0,0.75,78,78
166865.0176918718,5437,6807,363,0,1,99,104
-13372.945047237,2583,2755,587,643,0.25,26,26
-258518.4893781513,4545,4632,416,111,0.5,52,52
139331.81057845152,4620,5817,390,0,0.75,78,78
60270.261229747266,5498,6807,390,0,1,99,104
163022.7921569587,3020,2629,488,643,0.25,26,26
-286916.6721681869,4265,4494,416,75,0.5,52,52
126552.42297989613,4670,5826,416,0,0.75,78,78
143893.6081874018,5197,6807,416,0,1,99,104
-75350.79287149043,2808,2992,610,560,0.25,26,26
-19437.987728459884,4321,4259,441,38,0.5,52,52
-169487.79102284025,4686,5647,416,0,0.75,78,78
106042.70536585395,4748,6807,390,0,1,100,104
33207.50632356062,2513,3062,618,607,0.25,26,26
313739.8092299326,3964,4618,390,38,0.5,52,52
230018.595469463,4680,5688,441,0,0.75,78,78
157837.06587644015,5174,6807,390,0,1,99,104
-477149.7929072225,2939,2754,509,414,0.25,26,26
-370647.05677516834,4084,4787,487,38,0.5,52,52
