sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
-3857.9640924594714,6829,6807,0,0,1,102,104
-2717.8795835330025,1491,1486,696,696,0.25,18,18
-17187.0873056033,3925,3487,551,551,0.5,43,43
-6671.045382960058,5314,5124,306,335,0.75,70,70
-66400.42773090921,6803,6807,0,0,1,101,104
2171.4380952893953,1538,1486,686,696,0.25,18,18
3520.255241186575,3427,3487,551,551,0.5,43,43
28176.18905651511,4955,5124,306,335,0.75,70,70
-19533.97493027755,6621,6807,0,0,1,102,104
-5703.455022230415,1692,1486,696,696,0.25,18,18
842.9230505341416,3781,3487,551,551,0.5,43,43
37284.238208802104,5157,5124,306,335,0.75,70,70
-2503.239700102873,6748,6807,0,0,1,101,104
-2939.1637384798137,1537,1486,696,696,0.25,18,18
2818.6640260405393,3580,3487,551,551,0.5,43,43
-20444.962278479943,5349,5124,335,335,0.75,70,70
19535.58326135006,7036,6807,0,0,1,102,104
27719.730349428424,1646,1486,686,696,0.25,18,18
24017.676855342906,3622,3487,551,551,0.5,43,43
14012.347774570806,5248,5124,306,335,0.75,70,70
47543.972583150506,6950,6807,0,0,1,102,104
5758.129124626703,1561,1486,696,696,0.25,18,18
18488.8538674042,3472,3487,551,551,0.5,43,43
-4829.589006599928,5086,5124,335,335,0.75,70,70
56110.22251132982,6875,6807,0,0,1,103,104
3874.9710216998023,1601,1486,696,696,0.25,18,18
-4343.055516618406,3671,3487,551,551,0.5,43,43
18445.09698680421,5395,5124,306,335,0.75,70,70
40877.59064054744,7258,6807,0,0,1,103,104
7289.3888036643875,1707,1486,686,696,0.25,18,18
-3451.8104935094016,3955,3487,531,551,0.5,43,43
8403.317862524373,5273,5124,306,335,0.75,70,70
-687.2614964539971,6839,6807,0,0,1,102,104
6441.376877997402,1613,1486,696,696,0.25,18,18
24692.218280275483,3566,3487,531,551,0.5,43,43
47107.296272412575,5297,5124,306,335,0.75,70,70
30085.659130449894,6908,6807,0,0,1,102,104
4889.816088914406,1508,1486,686,696,0.25,18,18
1631.9938224514017,3485,3487,551,551,0.5,43,43
6443.737065524714,5244,5124,335,335,0.75,70,70
6733.928874053863,6618,6807,38,0,1,102,104
2171.4380952893953,1538,1486,686,696,0.25,18,18
3491.449294693909,3553,3487,551,551,0.5,43,43
-11117.56594579036,5455,5124,335,335,0.75,70,70
-34268.664763735214,7141,6807,0,0,1,104,104
4858.977248244506,1560,1486,686,696,0.25,18,18
-8464.54478125444,3458,3487,570,551,0.5,43,43
13316.965351061615,5327,5124,306,335,0.75,70,70
-25862.829354925605,6961,6807,0,0,1,103,104
3474.9923589129057,1587,1486,696,696,0.25,18,18
25559.25989436496,3623,3487,531,551,0.5,43,43
8587.092393193292,5127,5124,306,335,0.75,70,70
14630.794068000772,6673,6807,38,0,1,102,104
2171.4380952893953,1502,1486,686,696,0.25,18,18
-1705.3488505552245,3514,3487,551,551,0.5,43,43
-24117.212590509,5156,5124,306,335,0.75,70,70
73630.46037205785,6943,6807,0,0,1,102,104
-830.6697171963997,1503,1486,696,696,0.25,18,18
-6002.152306664839,3568,3487,551,551,0.5,43,43
-13658.21769868611,5182,5124,335,335,0.75,70,70
-29146.619797857587,6685,6807,0,0,1,102,104
2171.4380952893953,1538,1486,686,696,0.25,18,18
37833.975055221934,3565,3487,531,551,0.5,43,43
-3841.2607924635577,5102,5124,306,335,0.75,70,70
-2216.798745498228,6832,6807,0,0,1,103,104
403.1573435552932,1506,1486,696,696,0.25,18,18
3283.6985623308783,3547,3487,551,551,0.5,43,43
-21264.35466611599,5170,5124,306,335,0.75,70,70
-41493.28847509695,6778,6807,0,0,1,103,104
6033.95044214341,1619,1486,686,696,0.25,18,18
15191.367949272491,3779,3487,551,551,0.5,43,43
47293.662078490175,5286,5124,306,335,0.75,70,70
4801.693414195743,6859,6807,0,0,1,103,104
