sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
21482.78483839576,4009,3487,570,551,0.5,43,43
73717.85178119471,4376,5124,551,335,0.75,47,70
95070.11422538821,4310,6807,551,0,1,48,104
940.1870347098843,1622,1486,686,696,0.25,18,18
3161.016102738656,4226,3487,551,551,0.5,43,43
31622.278287632456,4551,5124,551,335,0.75,48,70
45387.91391878632,4538,6807,551,0,1,48,104
-1328.3465378263058,2051,1486,686,696,0.25,18,18
17788.21600865722,4179,3487,551,551,0.5,43,43
22865.733864582715,4600,5124,531,335,0.75,46,70
12167.050248786669,4604,6807,531,0,1,50,104
-34.780600885421336,2035,1486,686,696,0.25,18,18
10661.147433624335,4457,3487,551,551,0.5,43,43
48432.83097683052,4989,5124,531,335,0.75,49,70
54735.64616078602,4997,6807,531,0,1,49,104
2599.5426426502013,2019,1486,686,696,0.25,18,18
7700.243921928569,3890,3487,551,551,0.5,43,43
-800.7169585968809,4177,5124,551,335,0.75,46,70
32758.96486986198,4544,6807,531,0,1,49,104
-2040.4636174700013,1887,1486,686,696,0.25,18,18
41230.000492375686,4520,3487,551,551,0.5,43,43
58708.109973153405,4950,5124,551,335,0.75,48,70
85913.10423508227,4950,6807,551,0,1,48,104
437.7664742182924,2153,1486,686,696,0.25,18,18
-3920.912354967949,3872,3487,531,551,0.5,43,43
28194.08815751981,4407,5124,488,335,0.75,50,70
65779.77746097444,4404,6807,510,0,1,47,104
9571.781492895589,1732,1486,686,696,0.25,18,18
36872.26223531844,3805,3487,570,551,0.5,43,43
103127.54906443002,4510,5124,551,335,0.75,47,70
104420.49886351352,4612,6807,551,0,1,49,104
-1936.698583205999,2116,1486,675,696,0.25,18,18
16282.214049581762,4284,3487,551,551,0.5,43,43
14934.708131418474,4468,5124,551,335,0.75,49,70
9854.908308714223,4846,6807,531,0,1,51,104
869.3403375489975,2051,1486,686,696,0.25,18,18
17632.292492113414,4276,3487,531,551,0.5,42,43
146667.725220877,4475,5124,510,335,0.75,43,70
187566.53679850016,4596,6807,510,0,1,47,104
-784.9483348707126,1951,1486,686,696,0.25,18,18
-4199.587325434143,4066,3487,588,551,0.5,43,43
30597.071924247684,4736,5124,531,335,0.75,48,70
-21389.04695778324,4800,6807,531,0,1,49,104
-3542.341914760096,2050,1486,686,696,0.25,18,18
-4869.835708047074,4465,3487,551,551,0.5,43,43
-4884.541956749553,4773,5124,551,335,0.75,48,70
-1247.0090770439415,4715,6807,531,0,1,47,104
5550.376758362199,2010,1486,696,696,0.25,18,18
51926.35308876935,4105,3487,510,551,0.5,43,43
97889.04881401315,4630,5124,488,335,0.75,49,70
76613.84012668702,4737,6807,488,0,1,48,104
373.7081569107904,2102,1486,686,696,0.25,18,18
-13389.329985501747,4492,3487,510,551,0.5,43,43
72542.25277488769,4562,5124,531,335,0.75,45,70
38006.386565471665,4706,6807,531,0,1,47,104
492.3114783714982,2326,1486,686,696,0.25,18,18
-300.9211332547934,4665,3487,551,551,0.5,43,43
56429.257075637346,5272,5124,531,335,0.75,49,70
74035.1013410617,5333,6807,531,0,1,50,104
10993.704967093094,2205,1486,675,696,0.25,18,18
32514.60743313397,3944,3487,531,551,0.5,43,43
101412.9182700764,4432,5124,510,335,0.75,48,70
97949.64789239933,4538,6807,510,0,1,51,104
16655.048453072104,1957,1486,675,696,0.25,18,18
50302.86831636744,4461,3487,531,551,0.5,43,43
40304.38521755887,4886,5124,531,335,0.75,48,70
40274.80394661159,4886,6807,531,0,1,48,104
-1733.3937493482053,2259,1486,686,696,0.25,18,18
5416.596121500867,4540,3487,551,551,0.5,43,43
79508.13520790407,5034,5124,510,335,0.75,48,70
127074.59433549893,4966,6807,510,0,1,47,104
-9718.966651675817,1971,1486,686,696,0.25,18,18
5194.885518956166,4066,3487,531,551,0.5,43,43
33650.09618061484,4466,5124,531,335,0.75,48,70
94755.68122115501,4645,6807,531,0,1,50,104
1324.8366578276955,2133,1486,686,696,0.25,18,18
34320.868044469265,4193,3487,531,551,0.5,43,43
21480.148532636373,4383,5124,531,335,0.75,45,70
35823.39620711497,4487,6807,531,0,1,49,104
0.0,1696,1486,696,696,0.25,18,18
-4490.615189473995,3964,3487,570,551,0.5,43,43
9762.475730275837,4617,5124,551,335,0.75,49,70
89450.98868448685,4577,6807,551,0,1,47,104
11135.997033384398,2298,1486,686,696,0.25,18,18
27126.01954077503,4099,3487,531,551,0.5,42,43
14920.233489176342,4418,5124,531,335,0.75,46,70
24413.60968732271,4316,6807,531,0,1,46,104
-1407.981531469602,1914,1486,675,696,0.25,18,18
16532.41419297911,4155,3487,488,551,0.5,43,43
38472.12963887649,4575,5124,488,335,0.75,46,70
