sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
54036.80811561947,5658,6807,363,0,1,64,104
6097.3876565819055,1674,1486,686,696,0.25,18,18
4978.602757991946,3800,3487,570,551,0.5,43,43
138442.56398161114,5586,5124,306,335,0.75,64,70
221069.83219790622,5584,6807,306,0,1,65,104
-703.215691675603,1545,1486,696,696,0.25,18,18
26611.42494760045,3372,3487,551,551,0.5,43,43
39030.53145328053,4895,5124,390,335,0.75,65,70
47677.07205643992,5011,6807,390,0,1,66,104
6863.309211520577,1846,1486,686,696,0.25,18,18
5202.2238931156535,4086,3487,551,551,0.5,43,43
98079.48916492697,5322,5124,416,335,0.75,67,70
94379.80842736704,5362,6807,416,0,1,65,104
10935.092091167491,1631,1486,686,696,0.25,18,18
12186.513257891565,3981,3487,570,551,0.5,43,43
29348.194021191804,5447,5124,390,335,0.75,64,70
79851.37573169458,5509,6807,390,0,1,66,104
1973.2644595429924,1856,1486,686,696,0.25,18,18
6938.6834042152,4154,3487,510,551,0.5,43,43
-585.9737089736159,5127,5124,390,335,0.75,64,70
-4461.338936295877,5146,6807,390,0,1,63,104
3519.9816776892912,1916,1486,675,696,0.25,18,18
70192.11467648589,4136,3487,531,551,0.5,43,43
132966.80165969528,5382,5124,390,335,0.75,63,70
94430.83352755042,5668,6807,390,0,1,65,104
-3040.0647600451325,1858,1486,686,696,0.25,18,18
29248.863741919704,3766,3487,531,551,0.5,43,43
28803.163202322823,5250,5124,390,335,0.75,67,70
60077.09532642428,4927,6807,390,0,1,64,104
16502.960908890094,1717,1486,675,696,0.25,18,18
66601.09452572413,3945,3487,510,551,0.5,43,43
99083.63616362563,5514,5124,363,335,0.75,65,70
88531.81193996036,5799,6807,363,0,1,67,104
2219.8377467806895,1725,1486,696,696,0.25,18,18
52152.91113015345,4148,3487,510,551,0.5,43,43
18838.851261779353,5517,5124,390,335,0.75,64,70
30890.657057789947,5593,6807,390,0,1,67,104
-1042.9480070402096,1622,1486,686,696,0.25,18,18
-1336.413100835941,3720,3487,570,551,0.5,43,43
3849.838123917134,5644,5124,416,335,0.75,63,70
44278.15117057763,5605,6807,416,0,1,64,104
15316.553294944008,1691,1486,686,696,0.25,18,18
8980.851739503456,3808,3487,551,551,0.5,43,43
20978.951613740417,5668,5124,416,335,0.75,66,70
43400.943697598246,5544,6807,416,0,1,65,104
-353.1007560155995,1996,1486,686,696,0.25,18,18
8057.402383970968,4212,3487,551,551,0.5,43,43
42422.26896845082,5547,5124,363,335,0.75,62,70
49033.59331098534,5608,6807,390,0,1,64,104
-2211.246106884503,1713,1486,696,696,0.25,18,18
17030.290267447006,3659,3487,531,551,0.5,43,43
37938.49409959881,5276,5124,390,335,0.75,62,70
