sum_of_errors,continuous_vertices,bikengrowth_vertices,continuous_disconnected_pairs,bikengrowth_disconnected_pairs,prune_quantile,continuous_abstract_edges,bikengrowth_abstract_edges
-761799.2098244188,4439,4494,293,0,0.5,52,52
-249658.12645544633,5967,5640,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-184703.43732621224,2580,2555,494,483,0.25,26,26
44612.28622566233,4557,4447,0,38,0.5,52,52
-155748.74332139097,5592,5908,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-96371.90250365948,2503,2348,654,559,0.25,26,26
156731.09888378202,4323,4504,0,0,0.5,52,52
-371736.62097969494,5706,5679,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-26315.028473911818,2805,2801,588,610,0.25,26,26
-6743.819538601842,4581,4767,75,207,0.5,52,52
-111550.02670529933,6081,5431,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
12994.202773401561,2559,2842,510,520,0.25,26,26
-138661.0720426252,4478,4281,38,111,0.5,52,52
304816.6903834689,5687,5829,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-60680.45992633406,2394,2293,666,583,0.25,26,26
-39529.53534509766,4516,4478,0,111,0.5,52,52
-204432.79492822516,5824,5671,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
41756.87163939895,2381,2395,635,499,0.25,26,26
-722936.4168926937,4667,4320,0,143,0.5,52,52
-143860.10922460962,6002,5961,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-12588.695819531888,2978,2848,610,494,0.25,26,26
-172572.59631183848,4194,4203,38,38,0.5,52,52
-63061.04768446547,5815,5763,0,38,0.75,78,78
0.0,6807,6807,0,0,1,104,104
9016.15575985583,2490,2772,624,621,0.25,26,26
1077356.120507564,4518,4533,0,0,0.5,52,52
123235.9911844704,5890,5866,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-35815.802610254315,2462,2735,663,527,0.25,26,26
-401387.10807014117,4315,4340,0,38,0.5,52,52
326382.8545098118,5445,6072,0,38,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-52507.16318866388,2499,2831,557,551,0.25,26,26
37610.26307879026,4225,4482,75,38,0.5,52,52
137343.05647446975,6027,5620,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-97013.60038255555,2661,2453,624,589,0.25,26,26
495645.5447971861,4550,4367,75,111,0.5,52,52
52876.025859203495,5936,5958,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
28477.9970605326,2385,2786,503,558,0.25,26,26
-430668.2227747499,4345,4389,224,38,0.5,52,52
131781.22344807655,5777,5870,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-14107.528255449324,2429,2431,616,604,0.25,26,26
294768.48398058664,4483,4586,38,0,0.5,52,52
-54830.827644749166,5736,5956,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
6773.960557287308,2726,2677,570,674,0.25,26,26
610056.644281016,4492,4340,38,38,0.5,52,52
164598.32316207563,5653,5681,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
25029.893495495264,2399,2672,584,567,0.25,26,26
1688167.1287383032,4509,4683,0,0,0.5,52,52
-32543.21795016727,5838,5634,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
36826.84424693643,2537,2728,599,669,0.25,26,26
-596137.8997613208,4740,4615,38,0,0.5,52,52
-68904.0458467129,5697,5875,0,38,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-22748.49324954649,2428,2957,666,462,0.25,26,26
143252.32314356876,4606,4660,38,143,0.5,52,52
60549.4147486014,5720,5582,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-294483.07663953555,2697,2976,598,362,0.25,26,26
250774.8115015958,4313,4781,0,38,0.5,52,52
-91609.639132302,5874,5853,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
6379.311596533897,2854,2723,645,651,0.25,26,26
454417.9570774626,4439,4596,38,75,0.5,52,52
28040.454690349943,5879,5709,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
24415.10800762979,2676,2623,653,657,0.25,26,26
1383971.5483460869,4389,4547,0,75,0.5,52,52
-75979.07650665822,5815,6006,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-52545.97886275863,2586,2764,567,534,0.25,26,26
-849510.9822459235,4562,4162,0,111,0.5,52,52
252093.64837157345,5930,5944,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-44754.883530098974,2693,2843,628,586,0.25,26,26
355157.0100229417,4652,4365,75,38,0.5,52,52
-38376.976227447856,5866,5774,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
9375.618769959121,2587,2663,618,650,0.25,26,26
374327.8948948258,4502,4566,0,224,0.5,52,52
160533.0817091086,5648,5874,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
104231.53244946436,2813,2680,507,588,0.25,26,26
1232163.744009924,4604,4682,0,75,0.5,52,52
-232163.31140757923,5969,5785,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-160347.71036331067,2414,2589,564,460,0.25,26,26
-1582982.7212626787,4555,4442,0,75,0.5,52,52
-166711.9431862642,5719,5945,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
103583.72751925497,3063,2809,520,647,0.25,26,26
-3250713.287582776,4751,4612,0,0,0.5,52,52
-5781.118309682668,5806,5888,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-31686.375755304605,2721,2632,684,485,0.25,26,26
-421396.3091356175,4433,4328,0,0,0.5,52,52
-216320.230996572,5783,5590,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-204456.1406501868,2678,3128,569,554,0.25,26,26
-810288.7476274145,4585,4150,38,38,0.5,52,52
-21540.880358146365,5800,5984,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-10629.519536069925,2917,2747,572,620,0.25,26,26
385569.43549267045,4525,4647,75,75,0.5,52,52
-88382.75924029504,5759,5446,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-12293.491514138615,2731,2730,577,556,0.25,26,26
1448196.5413671758,4429,4183,75,38,0.5,52,52
-95765.227562581,5778,5756,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
48812.152770223314,2689,2473,608,618,0.25,26,26
422173.63662935165,4174,4293,38,38,0.5,52,52
-38344.542903896756,5861,5692,0,0,0.75,78,78
0.0,6807,6807,0,0,1,104,104
-88884.01074877543,2531,2593,623,549,0.25,26,26
